 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS,FGM,FGA,FGM PG,FGA PG,FG%,GP RANK,W RANK,L RANK,MIN RANK,OFFRTG RANK,DEFRTG RANK,NETRTG RANK,AST% RANK,AST/TO RANK,AST Ratio RANK,OREB% RANK,DREB% RANK,REB% RANK,TO Ratio RANK,eFG% RANK,TS% RANK,USG% RANK,PACE RANK,PIE RANK,FGM RANK,FGA RANK,FGM PG RANK,FGA PG RANK,FG% RANK
288,Jamal Murray,DEN,28,3,2,1,19.1,123.8,116.8,7.0,25.0,1.43,22.2,0.0,10.0,6.1,15.6,58.0,64.1,25.9,105.07,9.6,126
289,Jett Howard,ORL,22,3,3,0,19.0,119.4,112.3,7.1,16.7,1.20,18.2,1.4,9.8,5.4,15.2,64.3,67.2,17.3,103.52,9.6,124
290,Jacob Toppin,ATL,25,3,2,1,21.9,107.6,112.5,-4.9,22.0,2.25,17.6,0.0,11.8,5.3,7.8,41.9,47.9,23.2,105.60,9.6,145
291,Craig Porter Jr.,CLE,25,3,0,3,22.2,97.2,118.4,-21.1,21.6,1.60,21.1,5.6,16.1,9.9,13.2,58.3,55.3,17.2,105.41,9.5,145
292,Dru Smith,MIA,27,4,0,4,12.1,91.8,83.5,8.3,10.3,1.00,14.3,1.6,8.1,4.8,14.3,56.7,58.3,14.2,111.19,9.5,110
292,Javonte Green,DET,32,2,1,1,10.8,109.5,88.1,21.4,7.7,0.00,14.3,0.0,4.8,2.2,0.0,58.3,58.3,11.5,93.12,9.5,42
292,Ryan Dunn,PHX,22,3,2,1,21.1,116.9,103.1,13.9,13.3,6.00,25.0,6.5,18.5,12.6,4.2,50.0,50.0,11.8,98.74,9.5,130
292,Terance Mann,BKN,28,3,2,1,18.7,117.6,108.8,8.9,4.8,0.67,9.1,7.3,5.0,5.9,13.6,80.0,77.6,15.2,99.92,9.5,119
296,Johnny Furphy,IND,20,2,2,0,15.7,126.6,117.2,9.4,4.3,0.25,4.8,8.7,13.3,11.3,19.0,54.2,64.4,26.7,98.15,9.5,64
296,Tre Johnson,WAS,19,2,1,1,18.3,118.2,113.0,5.2,17.4,2.00,17.4,7.7,8.5,8.1,8.7,50.0,53.3,21.1,100.98,9.5,77
298,Christian Koloko,LAL,25,3,1,2,9.5,101.8,81.0,20.8,23.5,0.80,33.3,7.4,18.4,13.8,41.7,75.0,69.4,13.1,96.34,9.5,56
299,Clint Capela,HOU,31,2,2,0,17.8,134.2,114.7,19.6,8.3,2.00,11.1,16.7,14.6,15.6,5.6,53.8,54.2,18.0,100.06,9.5,73
300,Domantas Sabonis,SAC,29,2,0,2,19.8,100.0,131.3,-31.3,21.1,0.67,11.4,4.8,15.8,10.0,17.1,47.6,54.1,33.0,101.65,9.4,85
301,Tari Eason,HOU,24,2,2,0,18.7,124.4,120.5,3.9,16.7,2.50,20.8,8.1,18.8,13.0,8.3,50.0,53.7,18.6,106.02,9.4,82
302,Norman Powell,MIA,32,4,0,4,21.0,94.2,105.8,-11.6,14.6,0.50,8.6,1.0,8.8,5.0,17.1,47.8,55.3,29.5,108.68,9.4,191
303,Quinten Post,GSW,25,3,2,1,19.5,114.6,100.7,13.9,7.0,0.60,8.3,1.9,12.1,7.5,13.9,61.5,64.8,22.3,111.20,9.3,137
304,Jabari Walker,PHI,23,3,0,3,21.0,99.3,122.8,-23.5,7.9,0.75,10.7,0.0,20.3,10.1,14.3,53.1,63.7,16.1,104.45,9.3,138
305,Chaz Lanier,DET,23,2,1,1,22.3,111.0,103.3,7.7,3.4,0.00,6.3,4.2,4.9,4.5,0.0,67.9,63.8,13.4,98.44,9.2,91
306,Devin Carter,SAC,23,2,0,2,15.5,123.6,112.5,11.1,12.0,1.50,15.8,3.1,14.3,8.3,10.5,50.0,50.4,18.4,111.66,9.2,72
307,Kris Dunn,LAC,31,2,1,1,15.0,106.8,89.8,16.9,15.0,3.00,27.3,6.7,10.3,8.5,9.1,30.0,51.8,12.1,94.56,9.2,59
308,Lawson Lovering,MEM,22,2,0,2,16.3,100.0,109.6,-9.6,5.0,0.00,20.0,9.4,18.2,13.8,0.0,75.0,82.0,4.9,109.24,9.2,75
309,Kevin Love,UTA,37,3,0,3,17.7,107.0,132.1,-25.1,9.1,0.75,15.8,4.2,16.9,11.2,21.1,94.4,98.8,13.1,101.89,9.1,114
310,Onyeka Okongwu,ATL,24,2,1,1,19.7,112.2,92.5,19.7,7.1,0.67,9.1,0.0,14.6,8.3,13.6,63.3,68.6,20.6,111.42,9.0,90
311,Jamison Battle,TOR,24,4,3,1,13.6,100.0,111.0,-11.0,13.8,4.00,16.0,1.6,9.3,5.1,4.0,60.0,60.0,15.3,104.28,9.0,118
312,Myles Turner,MIL,29,3,3,0,18.4,119.8,117.2,2.6,2.4,0.33,4.3,1.6,14.3,7.1,13.0,87.5,83.3,16.9,105.75,9.0,121
313,Jason Preston,LAC,26,2,1,1,11.5,121.7,100.0,21.7,36.8,2.33,50.0,5.3,11.5,8.9,21.4,33.3,38.7,13.5,97.47,8.9,46
314,Nique Clifford,SAC,23,2,0,2,24.9,109.6,130.7,-21.1,27.5,1.83,28.9,2.0,11.4,6.3,15.8,50.0,59.3,20.5,110.51,8.8,115
315,Hunter Tyson,DEN,25,3,2,1,10.4,116.1,95.2,21.0,14.3,1.00,18.8,6.5,8.1,7.4,18.8,61.1,60.7,17.3,95.28,8.8,62
316,Ben Saraf,BKN,19,3,2,1,19.6,120.3,116.0,4.3,37.0,2.83,40.5,6.7,1.5,3.9,14.3,53.1,59.0,16.4,101.17,8.8,123
317,Will Riley,WAS,19,2,1,1,20.5,129.5,95.5,34.0,12.1,4.00,18.2,5.9,3.9,4.7,4.5,53.6,61.5,18.0,103.44,8.8,88
318,Walter Clayton Jr.,UTA,22,3,0,3,27.8,116.9,119.0,-2.0,25.9,1.88,26.3,1.2,10.0,5.9,14.0,41.4,51.7,21.2,102.59,8.7,177
319,Joan Beringer,MIN,18,4,2,2,20.9,122.4,108.2,14.2,3.5,1.00,7.4,14.1,12.2,13.1,7.4,61.9,64.7,12.7,97.68,8.7,170
320,Harrison Ingram,SAS,22,4,4,0,12.9,103.7,96.2,7.5,12.9,1.33,16.7,8.2,22.0,14.4,12.5,56.7,49.4,15.7,98.97,8.7,107
321,Bobi Klintman,DET,22,2,1,1,14.2,112.1,115.5,-3.4,10.5,0.50,13.3,6.3,26.9,15.5,26.7,61.1,58.3,17.8,98.37,8.6,58
322,Enrique Freeman,MIN,25,4,2,2,11.3,119.5,114.0,5.6,3.1,1.00,7.7,5.0,16.3,10.8,7.7,85.0,85.0,11.8,91.93,8.6,87
323,Trae Young,ATL,27,2,1,1,21.5,111.5,111.7,-0.2,51.6,2.29,35.6,2.2,4.0,3.2,15.6,33.3,44.6,28.2,106.25,8.6,96
324,Wendell Moore Jr.,BOS,24,2,1,1,8.7,87.0,120.5,-33.5,33.3,1.50,30.0,0.0,4.8,2.6,20.0,75.0,71.7,13.0,123.78,8.6,46
325,Jabari Smith Jr.,HOU,22,2,2,0,23.7,119.1,116.7,2.4,2.4,0.25,4.0,0.0,20.0,10.5,16.0,65.8,66.4,19.0,110.19,8.5,110
326,Jalen Brunson,NYK,29,3,3,0,20.5,97.8,90.1,7.7,26.5,3.00,18.8,1.3,5.6,3.4,6.3,37.5,42.6,25.2,104.03,8.5,135
327,Moussa Diabaté,CHA,23,3,1,2,16.8,112.3,112.2,0.1,8.3,1.50,10.0,9.4,16.7,12.9,6.7,55.6,53.9,20.5,109.21,8.5,114
328,Mohamed Diawara,NYK,20,4,3,1,7.9,106.0,85.1,20.9,0.0,0.00,0.0,5.0,18.9,11.7,20.0,50.0,50.0,12.5,101.99,8.4,67
329,D'Angelo Russell,DAL,29,2,1,1,18.8,101.2,114.1,-12.9,35.7,5.00,41.7,2.6,8.3,5.7,8.3,38.9,49.7,15.6,107.23,8.4,83
330,Kon Knueppel,CHA,20,3,1,2,23.3,113.5,120.4,-6.9,12.2,1.20,12.8,5.2,11.3,7.9,10.6,48.6,51.7,22.3,107.43,8.3,156
331,Jonathan Kuminga,GSW,23,3,2,1,18.5,100.8,115.6,-14.8,28.6,1.20,30.0,2.0,16.4,9.8,25.0,59.4,59.1,20.6,110.04,8.3,127
332,Zyon Pullin,MIN,24,3,2,1,12.6,141.6,117.3,24.2,22.9,4.00,42.1,0.0,9.1,5.1,10.5,37.5,45.0,12.5,96.76,8.3,77
333,Braxton Key,MEM,28,1,0,1,17.0,94.9,80.0,14.9,14.3,0.33,7.7,8.0,17.4,12.5,23.1,37.5,41.0,25.0,111.75,8.2,39
334,Xavier Tillman,BOS,26,3,2,1,17.2,103.6,101.8,1.8,20.0,7.00,43.8,7.1,10.5,8.8,6.3,56.3,56.3,6.7,102.52,8.1,110
335,Jaylen Wells,MEM,22,3,0,3,23.5,117.2,119.0,-1.8,16.0,1.33,16.3,4.2,1.4,2.8,12.2,57.1,64.2,23.0,107.44,8.1,157
336,Miles McBride,NYK,25,4,3,1,22.9,95.8,103.2,-7.4,16.3,1.33,16.7,1.9,9.3,5.5,12.5,50.0,51.2,17.8,98.60,8.1,190
337,David Roddy,TOR,24,2,2,0,10.5,112.8,97.9,14.8,6.3,0.00,8.3,0.0,8.3,4.5,0.0,35.0,41.4,21.6,108.49,8.0,47
337,Garrison Brooks,NOP,26,1,1,0,6.7,146.2,91.7,54.5,12.5,1.00,50.0,0.0,30.0,20.0,50.0,0.0,0.0,5.6,89.11,8.0,13
337,Keyonte George,UTA,21,3,0,3,28.9,107.6,119.4,-11.7,31.1,2.71,32.2,0.0,12.4,6.4,11.9,53.3,55.9,20.1,102.26,8.0,184
340,Jonathan Isaac,ORL,28,3,3,0,13.5,103.3,98.9,4.5,7.7,2.00,10.5,10.0,13.0,11.5,5.3,11.1,42.9,14.8,105.18,8.0,90
341,Joe Ingles,MIN,38,1,1,0,16.2,125.0,118.8,6.3,33.3,4.00,57.1,0.0,0.0,0.0,14.3,75.0,75.0,7.3,95.01,7.9,32
342,Chaney Johnson,CLE,23,1,0,1,7.2,126.3,105.3,21.1,20.0,0.00,16.7,0.0,0.0,0.0,0.0,40.0,40.0,21.7,126.37,7.9,19
343,Rayan Rupert,POR,21,2,1,1,13.1,101.7,142.6,-41.0,6.3,1.00,10.0,18.8,18.2,18.5,10.0,75.0,64.4,12.0,111.03,7.9,60
344,Pat Spencer,GSW,29,3,2,1,17.5,110.3,115.8,-5.5,18.4,2.33,19.4,2.1,11.8,7.1,8.3,40.0,50.5,21.3,105.53,7.9,117
345,Rudy Gobert,MIN,33,3,1,2,17.4,105.3,97.3,7.9,13.5,0.50,17.9,10.9,21.8,16.4,35.7,60.0,61.2,17.8,104.14,7.8,114
346,Jaylin Williams,OKC,23,3,2,1,23.9,108.9,114.1,-5.2,10.0,1.00,12.5,0.0,12.7,6.0,12.5,61.7,60.8,19.1,105.03,7.8,158
347,RJ Luis Jr.,BOS,22,3,2,1,2.6,100.0,100.0,0.0,0.0,0.00,0.0,0.0,25.0,11.8,42.9,75.0,75.0,25.0,148.14,7.8,25
348,Cameron Matthews,HOU,23,2,2,0,6.1,118.5,119.2,-0.7,11.1,0.00,33.3,9.1,7.1,8.0,0.0,100,79.8,6.5,103.70,7.8,27
349,Keegan Murray,SAC,25,2,0,2,20.3,104.5,101.1,3.4,3.8,0.00,5.3,11.1,5.9,8.3,0.0,37.5,40.2,18.0,105.44,7.7,89
350,Daniss Jenkins,DET,24,2,1,1,19.9,103.8,110.4,-6.5,29.2,2.33,25.0,2.1,5.4,3.6,10.7,40.6,44.0,21.6,93.66,7.7,78
351,Luke Travers,CLE,24,3,0,3,13.9,110.2,120.6,-10.4,16.7,1.67,18.5,5.2,15.9,9.8,11.1,46.4,50.4,18.8,112.05,7.7,98
352,John Konchar,MEM,29,3,0,3,16.2,94.6,105.5,-10.9,0.0,0.00,0.0,3.6,18.0,11.2,26.7,50.0,51.1,12.4,108.95,7.7,111
353,Anthony Black,ORL,21,3,3,0,20.5,119.4,106.8,12.6,28.6,2.00,26.1,2.8,6.8,4.8,13.0,40.9,47.7,20.6,104.45,7.7,134
354,Malcolm Hill,PHI,29,3,0,3,9.8,95.5,109.0,-13.4,13.3,1.00,9.1,2.9,0.0,1.4,9.1,46.9,52.2,25.0,108.89,7.7,67
355,James Wiseman,IND,24,3,2,1,11.6,96.2,140.8,-44.6,10.0,0.40,11.1,13.2,16.7,14.7,27.8,66.7,69.7,18.4,106.46,7.6,78
356,Stanley Umude,SAS,26,4,4,0,10.8,98.9,105.8,-7.0,4.0,1.00,5.6,1.8,11.4,5.5,5.6,53.6,57.1,15.6,95.96,7.6,87
357,Gary Trent Jr.,MIL,26,3,3,0,17.2,125.4,114.0,11.4,15.8,0.00,17.6,3.4,2.1,2.8,0.0,52.0,56.1,22.8,105.81,7.6,114
358,Ausar Thompson,DET,22,2,1,1,18.5,108.9,131.3,-22.4,13.3,2.00,16.7,5.6,24.2,14.5,8.3,41.7,46.3,22.2,103.27,7.5,79
359,Isaiah Hartenstein,OKC,27,1,1,0,18.2,109.1,97.7,11.4,26.7,2.00,26.7,0.0,17.6,7.9,13.3,33.3,46.3,23.4,116.15,7.5,44
360,Taylor Hendricks,UTA,21,3,0,3,29.9,118.7,123.6,-4.8,10.8,1.75,14.3,8.2,7.9,8.0,8.2,54.7,58.3,20.5,101.21,7.5,187
360,Toumani Camara,POR,25,2,1,1,17.1,115.7,102.4,13.3,16.0,4.00,18.2,2.0,13.2,6.7,4.5,53.1,50.4,17.3,116.96,7.5,83
362,Gui Santos,GSW,23,3,2,1,16.1,107.8,106.8,1.0,16.7,1.50,26.1,2.0,12.5,7.6,17.4,45.5,50.9,13.5,102.54,7.4,103
363,Dillon Brooks,PHX,29,3,2,1,25.0,115.5,100.0,15.5,14.0,1.75,15.2,2.7,4.1,3.4,8.7,53.1,57.0,21.2,102.88,7.4,161
364,Kevin McCullar Jr.,NYK,24,3,2,1,16.1,93.5,102.8,-9.3,25.0,2.33,21.9,9.7,6.0,8.0,9.4,36.8,40.8,19.8,107.33,7.3,107
365,Dennis Smith Jr.,DAL,27,2,1,1,7.4,133.3,86.7,46.7,25.0,0.00,66.7,0.0,20.0,10.3,0.0,0.0,0.0,5.7,97.19,7.3,30
366,Jackson Rowe,GSW,28,3,2,1,8.0,109.8,107.7,2.1,7.7,0.17,9.1,8.3,15.2,12.3,54.5,75.0,75.0,16.1,102.91,7.3,51
367,Lindy Waters III,SAS,28,4,4,0,16.8,118.4,118.4,0.0,11.8,3.00,22.2,4.5,8.1,6.3,7.4,72.2,73.4,12.3,104.97,7.3,147
368,Dillon Jones,WAS,23,2,1,1,13.7,122.0,95.0,27.0,9.1,1.00,16.7,0.0,23.3,12.3,16.7,28.6,38.1,14.5,104.11,7.3,59
369,Immanuel Quickley,TOR,26,3,2,1,22.1,105.9,102.0,3.9,21.3,2.50,21.3,0.0,10.3,4.1,8.5,46.8,49.9,21.1,110.88,7.2,153
370,Dominick Barlow,PHI,22,3,0,3,29.6,87.7,102.1,-14.4,4.0,2.00,6.9,6.5,13.2,9.8,3.4,40.5,47.2,12.1,101.35,7.2,187
371,Yanic Konan Niederhäuser,LAC,22,2,1,1,11.9,122.9,97.9,25.0,5.3,0.50,11.1,21.1,14.3,17.0,22.2,66.7,62.1,14.8,96.74,7.2,48
372,Paolo Banchero,ORL,22,2,2,0,18.5,115.9,111.0,4.9,8.0,0.50,7.1,0.0,13.5,7.7,14.3,31.6,43.6,26.5,106.57,7.2,82
373,John Poulakidas,LAC,22,1,1,0,4.2,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,75.0,75.0,20.0,102.05,7.1,9
374,Dalton Knecht,LAL,24,3,1,2,31.1,103.0,102.5,0.5,9.3,2.50,11.9,2.2,13.4,8.0,4.8,38.3,47.0,16.7,102.12,7.1,198
375,Liam McNeeley,CHA,20,3,1,2,14.0,106.1,102.1,4.0,12.9,1.00,19.0,0.0,11.1,5.7,19.0,35.0,53.5,15.0,110.11,7.1,98
376,Nikola Topić,OKC,20,1,1,0,31.5,115.3,117.1,-1.9,25.0,2.33,35.0,6.7,4.9,5.6,15.0,44.4,50.6,16.3,108.36,7.1,72
377,Mason Plumlee,CHA,35,2,1,1,9.8,72.3,117.8,-45.4,0.0,0.00,0.0,6.9,22.2,12.8,20.0,33.3,51.5,8.6,112.65,7.0,47
378,Johni Broome,PHI,23,3,0,3,16.7,92.9,108.0,-15.1,0.0,0.00,0.0,4.5,10.3,7.3,4.8,42.1,42.8,15.7,107.82,6.8,113
379,Kevon Looney,NOP,29,2,2,0,13.8,101.6,104.9,-3.3,16.7,3.00,27.3,3.7,12.1,8.3,9.1,60.0,51.8,11.3,107.76,6.8,63
380,PJ Hall,MEM,23,3,0,3,13.4,84.2,131.9,-47.7,11.8,0.40,8.0,12.2,14.3,13.2,20.0,58.8,57.3,21.1,111.14,6.8,95
381,A.J. Lawson,TOR,25,3,2,1,8.3,100.0,90.5,9.5,5.6,0.00,6.7,6.9,8.7,7.7,0.0,31.8,44.0,20.3,119.44,6.8,61
382,Ousmane Dieng,OKC,22,4,2,2,28.5,98.8,108.4,-9.6,23.0,1.70,22.4,3.5,15.6,9.2,13.2,37.0,39.7,20.6,104.77,6.7,249
383,Al Horford,GSW,39,2,2,0,12.5,123.6,103.7,19.9,22.7,2.50,35.7,3.7,18.5,11.1,14.3,21.4,21.4,14.3,104.43,6.5,55
384,Mouhamed Gueye,ATL,22,2,1,1,11.0,108.3,144.7,-36.3,25.0,2.00,26.7,11.5,15.8,13.3,13.3,43.8,45.0,19.3,103.56,6.5,48
385,Corey Kispert,WAS,26,2,1,1,16.0,111.0,134.2,-23.3,21.7,5.00,27.8,2.9,17.6,10.1,5.6,37.5,38.8,15.5,109.50,6.5,73
386,Hugo González,BOS,19,3,2,1,17.1,110.0,104.7,5.3,6.1,0.40,10.5,4.7,11.1,7.9,26.3,59.1,58.9,12.2,101.36,6.4,110
386,Malevy Leons,OKC,26,4,2,2,23.3,100.5,105.8,-5.3,3.4,0.20,4.8,6.8,14.0,10.5,23.8,51.8,54.6,17.7,106.27,6.4,205
388,Rui Hachimura,LAL,27,3,1,2,23.3,107.9,118.4,-10.5,6.8,0.60,8.1,0.0,15.0,7.0,13.5,50.0,52.5,19.3,104.13,6.4,151
389,Max Christie,DAL,22,3,2,1,17.7,107.0,106.9,0.1,18.2,2.00,17.6,1.9,4.3,3.3,8.8,38.1,46.9,21.5,103.82,6.3,114
390,RayJ Dennis,IND,24,3,2,1,14.3,89.0,115.2,-26.2,50.0,1.11,22.7,1.9,0.0,1.0,20.5,50.0,53.9,32.4,102.46,6.3,91
391,Bismack Biyombo,SAS,33,4,4,0,11.8,99.0,97.9,1.1,3.0,0.50,10.0,7.4,16.0,11.5,20.0,40.0,51.8,7.6,100.09,6.2,99
392,Micah Peavy,NOP,24,2,2,0,22.0,111.5,97.7,13.8,3.1,0.33,6.3,2.4,5.3,4.1,18.8,62.5,62.5,15.2,94.40,6.2,87
393,Jarrett Allen,CLE,27,2,0,2,21.0,103.0,100.0,3.0,5.7,0.00,13.3,4.2,15.4,10.0,0.0,30.0,34.4,12.0,115.34,6.2,100
394,Asa Newell,ATL,20,3,2,1,18.6,104.8,108.8,-4.0,8.6,0.00,10.0,7.7,10.8,9.1,0.0,39.6,42.3,17.5,108.12,6.2,126
394,Zack Austin,OKC,24,4,2,2,17.1,97.3,101.4,-4.1,0.0,0.00,0.0,3.8,6.9,5.3,16.7,47.1,56.0,14.0,102.93,6.2,147
396,Neemias Queta,BOS,26,2,1,1,12.3,100.0,102.0,-2.0,0.0,0.00,0.0,22.7,12.9,17.0,58.3,80.0,80.0,19.7,96.78,6.2,50
397,Landry Shamet,NYK,28,3,3,0,13.0,100.0,98.7,1.3,12.5,3.00,20.0,0.0,2.8,1.3,6.7,40.0,48.6,14.3,94.16,6.1,76
398,Gabe Madsen,MIA,24,2,0,2,14.5,106.6,108.2,-1.6,20.0,0.00,30.8,9.1,4.8,6.7,0.0,44.4,47.7,11.8,100.68,6.1,61
398,Zeke Nnaji,DEN,24,3,2,1,9.9,107.0,103.4,3.6,15.8,1.00,16.7,12.5,9.7,11.1,16.7,27.3,33.7,21.4,93.24,6.1,57
400,Jules Bernard,MIN,25,4,2,2,8.1,135.4,109.2,26.2,16.7,4.00,17.4,3.7,6.1,5.0,4.3,50.0,56.7,26.0,96.05,6.1,65
401,Jake LaRavia,LAL,23,3,1,2,22.2,103.5,123.4,-19.9,22.5,1.50,20.0,7.6,4.9,6.3,13.3,44.8,46.9,22.0,103.55,6.1,142
402,Guerschon Yabusele,NYK,29,4,3,1,16.3,89.2,123.8,-34.6,15.6,1.67,17.2,7.4,12.7,9.6,10.3,40.5,42.0,14.9,95.53,6.0,130
403,Caleb Houstan,ATL,22,3,2,1,19.2,101.6,111.8,-10.3,3.1,0.33,3.2,2.5,4.5,3.4,9.7,54.2,59.0,19.4,106.79,6.0,129
404,Trey Alexander,NOP,22,2,2,0,12.1,108.3,78.3,30.1,10.0,2.00,18.2,0.0,9.1,5.2,9.1,20.0,45.8,15.3,93.55,5.9,48
405,Vít Krejčí,ATL,25,3,2,1,14.4,100.0,114.7,-14.7,7.1,1.00,8.7,1.9,5.7,3.7,8.7,50.0,54.3,18.1,105.87,5.9,96
406,Killian Hayes,CLE,24,3,0,3,10.7,103.9,114.5,-10.6,18.2,2.00,19.0,2.1,0.0,1.2,9.5,35.7,40.3,18.7,114.63,5.8,77
407,Pelle Larsson,MIA,24,3,0,3,17.3,107.7,106.9,0.8,21.1,1.60,22.9,1.7,9.1,5.6,14.3,38.2,48.1,19.6,107.68,5.7,117
408,Ron Harper Jr.,BOS,25,3,2,1,10.6,78.9,111.3,-32.4,23.1,3.00,20.0,5.3,0.0,2.7,6.7,55.0,59.7,14.3,107.62,5.7,71
409,Brandon Miller,CHA,22,3,1,2,20.6,114.6,114.0,0.6,19.1,1.29,17.6,2.7,1.7,2.2,13.7,45.2,51.6,24.6,111.37,5.7,144
410,Nikola Vučević,CHI,34,2,1,1,21.5,102.9,108.1,-5.1,12.5,2.00,19.0,4.9,22.4,15.2,9.5,30.8,30.5,15.6,112.06,5.7,102
411,Aaron Holiday,HOU,29,2,2,0,19.3,117.7,103.7,14.0,14.3,0.75,10.7,2.4,11.1,6.9,14.3,42.5,45.5,26.6,99.52,5.6,79
412,Carter Bryant,SAS,19,4,4,0,19.7,106.6,99.4,7.2,8.0,0.50,8.7,6.7,8.1,7.3,17.4,51.8,55.6,20.8,101.38,5.6,167
413,Keshad Johnson,MIA,24,5,0,5,23.0,105.1,106.7,-1.6,19.5,1.60,26.7,6.9,8.3,7.7,16.7,41.7,46.6,14.7,105.90,5.5,253
414,Ja'Kobe Walter,TOR,21,4,3,1,20.3,113.3,100.0,13.3,18.0,2.75,22.0,4.1,7.6,5.7,8.0,35.0,43.4,18.9,106.47,5.5,180
415,Kristaps Porziņģis,ATL,30,2,1,1,19.6,113.3,111.9,1.3,10.0,1.50,14.3,5.3,10.4,8.1,9.5,53.8,56.0,20.0,102.24,5.5,83
416,Cody Williams,UTA,20,3,0,3,21.7,117.3,113.1,4.1,6.8,0.00,9.1,3.2,5.7,4.6,0.0,40.7,45.5,19.5,101.95,5.5,139
417,Bobby Portis,MIL,30,3,3,0,13.8,108.5,123.7,-15.1,7.4,1.00,8.0,0.0,18.9,8.5,8.0,39.5,43.4,23.0,108.10,5.5,94
418,Reed Sheppard,HOU,21,2,2,0,22.1,129.2,131.6,-2.5,9.8,0.80,16.7,2.7,14.6,9.0,20.8,57.7,61.0,17.2,105.18,5.5,96
419,Jonas Valančiūnas,DEN,33,3,2,1,14.8,87.6,105.7,-18.1,20.0,0.36,12.1,9.8,20.4,15.6,33.3,62.5,59.0,29.6,94.89,5.4,89
420,Jalen Slawson,IND,25,3,2,1,17.2,84.3,109.2,-24.9,14.3,2.00,23.5,3.2,17.7,10.5,11.8,40.9,40.9,10.2,100.67,5.4,108
421,Kyle Anderson,UTA,32,2,0,2,15.3,115.4,125.4,-10.0,41.7,0.00,58.8,4.2,5.9,5.2,0.0,14.3,14.3,10.1,100.67,5.4,65
422,Dennis Schröder,SAC,32,2,0,2,22.7,102.1,113.7,-11.6,12.9,2.00,21.1,0.0,15.8,8.7,10.5,30.0,43.5,14.3,100.97,5.3,96
423,Adem Bona,PHI,22,3,0,3,15.0,93.2,105.6,-12.4,3.8,0.33,7.7,10.6,8.2,9.4,23.1,66.7,63.6,11.5,94.43,5.2,88
424,Kobe Bufkin,BKN,22,2,1,1,10.9,102.0,93.9,8.2,7.1,0.17,5.0,0.0,21.7,11.6,30.0,50.0,53.0,36.5,107.48,5.2,49
425,KJ Simpson,CHA,23,3,1,2,9.3,91.7,105.0,-13.3,25.0,0.75,12.5,2.6,0.0,1.5,16.7,43.3,47.7,28.8,103.29,5.1,60
426,Jarred Vanderbilt,LAL,26,3,1,2,22.3,100.0,117.8,-17.8,14.0,1.50,18.8,7.0,13.1,9.8,12.5,35.7,35.8,15.8,103.24,5.1,142
427,Will Richard,GSW,22,3,2,1,18.4,110.7,117.9,-7.3,15.9,2.33,23.3,3.3,5.2,4.2,10.0,35.3,43.3,15.3,103.85,5.0,122
428,Cedric Coward,MEM,22,3,0,3,22.1,91.6,119.3,-27.7,6.1,0.40,4.7,2.4,15.2,8.0,11.6,29.3,43.0,22.7,110.24,5.0,155
429,Amir Coffey,MIL,28,3,3,0,11.5,75.7,94.5,-18.8,6.3,0.50,8.3,0.0,9.1,5.0,16.7,50.0,50.0,14.1,102.66,4.8,74
430,Taurean Prince,MIL,31,3,3,0,14.0,102.1,110.5,-8.5,3.7,0.20,5.9,0.0,6.7,3.4,29.4,90.0,91.9,15.4,109.76,4.8,97
431,Jordan Clarkson,NYK,33,4,3,1,17.1,98.5,111.1,-12.6,15.6,0.71,9.6,3.5,4.9,4.1,13.5,43.1,47.0,28.1,94.60,4.8,135
432,Moussa Cisse,DAL,23,3,2,1,11.7,107.9,89.0,18.9,3.6,0.33,11.1,13.2,20.6,16.7,33.3,75.0,61.5,8.6,101.49,4.8,76
433,Jahmyl Telfort,LAC,24,1,1,0,6.9,192.3,42.9,149.5,0.0,0.00,0.0,0.0,25.0,18.2,0.0,0.0,0.0,0.0,94.60,4.8,13
434,Trevor Keels,MIA,22,2,0,2,22.6,87.6,110.3,-22.7,14.8,1.33,20.0,2.0,3.8,2.9,15.0,41.7,46.6,13.4,112.51,4.5,105
435,Nicolas Batum,LAC,36,2,1,1,12.9,103.7,94.3,9.4,12.5,2.00,20.0,4.5,8.3,6.5,10.0,35.7,35.7,14.0,99.86,4.4,54
436,Tyler Burton,MEM,25,2,0,2,8.2,120.5,115.4,5.1,0.0,0.00,0.0,0.0,23.8,12.8,0.0,50.0,52.1,6.5,114.61,4.3,39
437,Jonathan Mogbo,TOR,23,4,3,1,16.1,111.5,97.3,14.2,9.8,0.50,14.3,12.7,14.5,13.5,28.6,52.6,52.8,17.4,110.77,4.3,148
438,Caleb Love,POR,24,2,1,1,14.8,98.6,136.8,-38.2,16.7,0.60,11.1,0.0,16.7,7.1,18.5,46.7,48.6,29.3,111.39,4.2,69
439,Ethan Thompson,MIA,26,4,0,4,21.3,100.0,112.5,-12.5,17.9,2.50,20.0,2.9,6.5,4.8,8.0,34.8,40.7,18.1,104.15,4.2,185
440,Cameron Johnson,DEN,29,3,2,1,18.9,128.8,113.4,15.4,4.2,1.00,9.1,2.8,4.8,4.1,9.1,55.9,58.7,15.2,106.42,4.1,125
